repayment_rate,payment_timeliness_ratio,avg_days_late,missed_payment_count,partial_payment_ratio,customer_tenure_days,num_transactions,avg_transaction_amount,credit_trend,is_january_window,is_default,archetype
0.0987,0.0,15.0,4,0.0,25,5,18548.92,1.3732,0,1,high_risk
0.8807,0.125,18.0,0,0.125,167,8,21494.31,0.9604,0,1,moderate
0.9227,0.625,8.0,1,0.0,241,9,25378.16,1.0267,0,0,reliable
0.104,1.0,0.0,7,0.0,22,8,18325.43,1.1177,0,0,reliable
0.82,0.5,12.33,2,0.125,61,8,15531.26,0.4094,0,0,reliable
1.0,0.8571,8.0,0,0.0,157,7,21197.14,1.6603,0,1,reliable
0.8677,0.0,59.5,1,0.1429,195,7,18435.98,0.8151,0,0,reliable
0.148,0.0,42.0,4,0.2,307,5,17854.11,0.2384,0,0,high_risk
0.5912,0.5,80.0,2,0.1667,256,6,21379.31,1.0695,0,0,moderate
0.5791,0.5714,15.67,2,0.1111,45,9,17792.66,1.4023,0,0,reliable
0.9721,0.5,12.33,0,0.1667,119,6,18069.31,0.8288,1,0,reliable
0.9306,0.4444,23.8,0,0.1111,129,9,14561.8,0.5412,0,1,reliable
0.5737,0.0,68.5,2,0.25,105,4,25848.92,0.5516,0,1,high_risk
1.0,0.6667,4.0,0,0.0,100,3,25440.59,0.5472,0,1,reliable
0.5617,0.0,112.0,5,0.125,232,8,19975.97,0.6474,0,1,moderate
0.0,0.5,0.0,2,0.0,67,2,24546.58,1.0,0,0,high_risk
0.236,0.0,72.0,3,0.25,171,4,21322.59,1.1149,1,0,high_risk
0.7865,0.3333,4.0,0,0.3333,36,3,19748.21,1.1595,0,0,reliable
0.9105,0.2857,25.8,0,0.1429,108,7,21658.77,0.7544,0,1,reliable
0.6557,0.5,10.0,2,0.1667,173,6,20048.19,0.6047,0,0,reliable
0.0802,0.5,4.0,7,0.1111,23,9,19909.59,1.1877,0,1,reliable
0.3646,0.3333,5.0,4,0.1429,63,7,24103.25,0.9522,0,0,moderate
0.6023,0.4,37.0,1,0.1667,142,6,15432.98,1.2056,0,1,moderate
0.7362,0.0,35.6,3,0.125,265,8,24793.83,0.5908,0,0,reliable
0.3579,0.6667,4.0,4,0.1429,36,7,19697.25,1.6162,0,0,reliable
0.4085,1.0,0.0,5,0.0,35,7,24765.31,0.9663,0,0,reliable
0.7526,0.3333,3.0,1,0.25,32,4,19937.19,0.9289,0,0,reliable
0.6867,0.6667,1.0,1,0.0,200,4,17301.31,1.2531,0,0,reliable
0.8634,0.25,27.0,1,0.1111,144,9,13456.89,1.3631,0,1,reliable
1.0,0.3333,13.5,0,0.0,305,3,23040.16,0.6015,0,1,reliable
0.1556,0.0,13.0,3,0.25,67,4,18290.52,0.971,0,0,reliable
0.3956,1.0,0.0,2,0.0,89,3,23819.11,1.061,0,0,reliable
0.9297,0.8571,2.0,0,0.1429,181,7,17603.71,0.9023,0,0,reliable
0.8659,0.3333,9.33,0,0.1111,106,9,20950.78,0.7437,0,0,reliable
0.4608,1.0,0.0,2,0.0,87,4,26290.33,1.4054,0,0,moderate
0.653,0.0,24.33,1,0.25,113,4,21175.81,1.034,1,0,moderate
0.9674,0.3,27.29,0,0.1,155,10,17427.18,1.3299,0,1,reliable
0.5964,0.0,80.5,1,0.3333,128,3,22638.42,1.2039,0,0,high_risk
0.4277,0.3333,139.5,3,0.1667,254,6,18208.28,1.3839,0,1,moderate
0.9815,0.4,5.33,1,0.0,141,6,28392.74,0.7481,0,0,reliable
0.7584,0.0,54.2,1,0.1667,297,6,22323.6,0.8776,0,1,moderate
0.6623,1.0,0.0,0,0.3333,41,3,32075.88,1.0713,0,0,reliable
0.4258,1.0,0.0,1,0.0,204,4,11180.82,2.2967,0,0,reliable
0.8946,0.1429,26.83,0,0.1429,183,7,18148.72,1.3503,0,0,moderate
0.0,0.5,0.0,3,0.0,91,3,25888.63,0.403,0,0,high_risk
0.3925,0.0,7.0,1,0.0,126,2,21385.08,1.0,0,0,moderate
0.5926,0.0,41.5,3,0.1429,147,7,21341.17,0.4781,0,1,moderate
0.3502,0.0,8.5,3,0.2,135,5,18641.97,0.6621,0,0,moderate
1.0,0.875,1.0,0,0.0,121,8,19959.36,0.3848,0,0,reliable
0.6741,0.25,48.0,0,0.25,219,4,20558.8,1.3889,0,1,moderate
0.9517,0.6667,8.5,1,0.0,205,7,28423.02,0.7794,0,0,reliable
0.1668,0.0,70.0,3,0.25,131,4,24153.21,0.677,0,1,high_risk
0.178,0.0,35.0,6,0.1429,77,7,25586.49,1.0609,0,1,high_risk
0.6186,0.0,71.0,1,0.25,218,4,12755.83,1.0557,0,1,moderate
0.3612,1.0,0.0,2,0.0,47,3,22151.55,1.5191,0,0,reliable
0.925,0.3333,13.33,1,0.1,221,10,23325.27,1.152,0,0,reliable
0.5175,0.0,28.75,3,0.1429,107,7,18894.76,0.6115,0,0,moderate
0.8722,0.5,24.0,1,0.1111,273,9,17886.06,1.0333,0,0,reliable
0.4063,0.0,65.0,3,0.25,106,4,19153.69,1.1809,0,1,high_risk
0.2756,0.0,34.0,4,0.1429,112,7,22960.12,1.049,0,0,moderate
0.8944,0.5,23.0,0,0.25,133,4,22066.27,0.7223,0,1,reliable
0.6463,0.0,85.6,2,0.1429,250,7,22782.18,0.8369,0,1,moderate
1.0,0.3333,37.5,0,0.0,117,3,18687.9,0.772,0,1,reliable
0.6973,0.0,37.25,2,0.1667,113,6,17787.36,0.3731,0,0,moderate
0.5029,1.0,0.0,3,0.1111,31,9,21879.59,0.9539,0,1,reliable
0.1439,1.0,0.0,3,0.0,19,4,25278.35,1.4497,0,0,reliable
0.6741,0.6,2.5,2,0.0,107,7,18941.01,1.1408,0,0,reliable
0.8284,0.0,84.0,1,0.2,306,5,15706.23,0.8051,0,0,moderate
0.0,0.5,0.0,6,0.0,24,6,17300.24,0.9527,0,0,moderate
0.0337,0.0,67.0,5,0.1667,273,6,27069.49,1.1896,0,1,high_risk
1.0,0.7143,11.0,0,0.0,152,7,20202.33,0.7102,0,0,reliable
0.8294,0.8333,4.0,2,0.0,224,8,20133.01,0.6825,0,0,reliable
0.6334,0.3333,8.25,3,0.1111,71,9,24194.84,1.0829,0,0,reliable
0.5698,0.0,29.33,2,0.125,225,8,13589.25,1.3446,0,0,reliable
0.6688,0.5,19.0,1,0.1429,121,7,14568.99,1.3117,0,0,reliable
0.7018,0.6667,3.0,2,0.125,53,8,16949.98,1.0827,0,0,reliable
0.9292,0.3333,61.5,0,0.3333,217,3,19527.68,1.1935,0,0,moderate
0.8767,0.75,10.0,0,0.25,123,4,20773.79,1.0056,0,0,moderate
0.3426,0.0,131.0,3,0.25,268,4,22475.26,0.6488,0,0,moderate
0.4308,0.6667,15.0,3,0.0,78,6,26177.88,1.0774,0,0,reliable
0.625,0.6667,10.0,1,0.25,215,4,24869.78,0.866,0,0,reliable
0.0,0.5,0.0,4,0.0,127,4,28123.16,1.2025,0,1,high_risk
0.9238,0.8,7.0,0,0.2,142,5,21072.03,0.869,0,0,reliable
0.7011,0.3333,57.0,3,0.1667,171,6,21255.24,0.5472,0,0,moderate
0.3688,0.0,58.0,1,0.5,174,2,21277.05,1.0,0,1,high_risk
1.0,0.875,12.0,0,0.0,175,8,17437.99,1.5505,0,0,reliable
0.202,0.0,16.0,3,0.2,54,5,20452.75,0.4107,0,1,moderate
0.8107,0.3333,2.5,1,0.0,60,4,21825.55,0.757,0,0,reliable
0.7255,0.3333,11.0,0,0.3333,163,3,30703.01,1.118,0,0,moderate
0.0426,0.0,13.0,4,0.2,24,5,22935.78,1.0251,0,0,moderate
0.5005,0.0,8.67,4,0.0,62,7,21832.66,1.1032,0,0,moderate
0.6144,1.0,0.0,1,0.0,56,2,13770.26,1.0,0,0,moderate
0.6082,0.5,5.33,3,0.1111,81,9,27355.77,1.151,0,0,reliable
1.0,0.4286,3.0,0,0.0,225,7,17589.38,0.3929,0,0,reliable
0.5779,0.3333,54.5,1,0.25,144,4,25035.66,1.1562,0,0,reliable
0.9784,0.875,10.0,1,0.0,195,9,23915.24,0.7758,0,0,reliable
0.7113,0.4,20.0,2,0.1429,96,7,21925.98,0.3599,0,0,reliable
0.6671,0.0,43.0,2,0.1429,165,7,19452.89,0.9877,0,1,high_risk
0.7408,0.6667,5.0,0,0.3333,31,3,31497.62,1.0761,0,1,reliable
0.3171,0.5,21.0,4,0.1667,88,6,17497.94,1.2151,0,1,moderate
0.6409,0.5,13.0,1,0.0,77,5,15271.22,1.7957,0,0,reliable
0.8307,0.0,4.67,0,0.3333,29,3,30848.44,1.2764,0,1,reliable
0.5455,0.5,9.0,2,0.0,60,4,25032.76,0.3473,0,1,reliable
1.0,0.5,23.0,0,0.0,73,4,26762.2,1.3812,0,0,reliable
0.8513,0.75,10.0,0,0.25,290,4,24135.62,1.2743,0,0,reliable
0.2551,0.0,33.5,4,0.1667,80,6,21754.46,1.3388,0,0,moderate
0.7172,0.3333,12.5,3,0.1111,81,9,19927.9,0.6478,0,0,reliable
0.3253,0.0,7.0,2,0.0,106,3,23682.44,1.0024,0,0,moderate
0.0,0.5,0.0,5,0.0,28,5,25075.48,1.2372,0,0,moderate
0.6507,0.0,45.75,2,0.1667,251,6,19335.96,0.9889,0,0,reliable
0.3976,0.5,3.0,2,0.25,94,4,20538.5,1.6284,0,0,reliable
1.0,0.6667,6.0,0,0.0,152,6,24352.09,0.9636,0,0,reliable
0.4011,0.3333,62.5,3,0.1667,154,6,25011.9,0.6612,0,1,high_risk
0.4029,0.0,25.0,1,0.3333,231,3,27606.43,1.1922,0,0,moderate
0.6887,0.2857,34.2,1,0.125,238,8,19032.36,1.7558,0,0,moderate
0.5484,0.0,83.0,2,0.2,226,5,14806.86,1.4265,0,0,moderate
0.6822,0.4,17.0,2,0.1429,78,7,15439.12,0.6539,0,1,moderate
0.8838,1.0,0.0,1,0.0,229,8,21596.15,0.7486,0,0,reliable
0.0,0.5,0.0,3,0.0,76,3,20101.67,1.5272,0,0,high_risk
0.8358,0.75,1.0,2,0.0,42,6,14355.95,0.4925,0,0,reliable
0.4898,0.0,16.0,1,0.0,181,2,10193.1,1.0,0,1,high_risk
0.9278,0.4,39.0,0,0.2,259,5,19210.29,0.457,0,1,moderate
1.0,0.5,49.33,0,0.0,280,6,25051.07,1.119,0,0,reliable
0.9231,0.5,5.67,1,0.0,106,7,17844.57,1.3106,0,0,reliable
0.494,0.0,18.0,2,0.3333,220,3,16709.43,0.5082,0,1,moderate
0.842,0.0,20.0,0,0.2,130,5,21021.91,1.3533,0,1,moderate
0.6323,0.5,16.33,3,0.1111,145,9,20566.78,1.0813,0,0,reliable
1.0,0.7778,3.5,0,0.0,158,9,17809.47,0.6865,0,0,reliable
0.0318,0.0,23.0,3,0.25,60,4,18845.8,0.1274,0,0,high_risk
0.0,0.5,0.0,5,0.0,25,5,16800.6,0.3314,0,1,high_risk
0.3061,0.0,20.0,3,0.25,153,4,17981.74,0.2078,0,0,moderate
0.8725,0.25,25.33,1,0.1111,256,9,22375.6,0.9216,0,0,reliable
0.4429,0.3333,8.5,3,0.1667,56,6,28678.04,0.7255,0,1,moderate
0.1681,0.5,5.0,4,0.1667,16,6,12837.14,1.0359,0,1,reliable
0.5552,0.3333,26.5,1,0.25,163,4,26834.92,1.4695,0,0,reliable
0.9159,0.5,17.33,0,0.1667,132,6,22955.44,0.9042,0,0,reliable
0.0417,1.0,0.0,2,0.3333,91,3,16186.35,2.1783,0,1,high_risk
0.6653,0.6,36.0,3,0.125,165,8,20347.94,0.765,0,0,reliable
0.2663,0.6667,12.0,4,0.1429,27,7,19654.86,0.9187,0,1,moderate
0.7152,0.6667,9.0,0,0.3333,129,3,16620.24,0.9491,0,0,reliable
0.8002,0.75,25.0,1,0.2,69,5,24449.29,0.3188,0,0,reliable
0.8298,0.8333,10.0,0,0.1667,117,6,30766.91,1.0749,0,1,reliable
0.6031,0.0,50.2,2,0.1429,201,7,19466.77,1.219,0,1,moderate
0.869,0.6667,3.0,1,0.0,62,4,15950.79,0.5241,0,0,reliable
0.8448,0.25,59.17,0,0.125,287,8,25589.17,1.2706,0,0,moderate
0.2219,1.0,0.0,2,0.25,26,4,16590.33,1.9964,0,1,reliable
0.6168,0.0,51.0,1,0.25,206,4,9054.97,0.937,0,1,moderate
0.1914,0.0,91.5,5,0.1429,175,7,29205.03,1.1552,0,0,high_risk
0.5846,0.75,4.0,2,0.1667,68,6,15556.66,1.0829,0,1,reliable
0.7057,0.1667,45.6,2,0.125,140,8,14818.19,1.02,0,1,moderate
1.0,1.0,0.0,0,0.0,258,4,21153.3,1.3417,0,0,reliable
0.3998,0.0,38.0,2,0.3333,87,3,25618.19,0.5707,0,0,reliable
0.6012,0.4,3.67,2,0.1429,23,7,18730.81,0.5269,0,0,reliable
0.6652,1.0,0.0,1,0.0,61,3,25966.4,1.0045,0,0,reliable
0.7544,0.4286,22.0,2,0.1111,88,9,29032.39,0.7724,0,0,reliable
0.7664,1.0,0.0,1,0.0,129,4,28006.03,0.9344,0,0,reliable
0.6228,1.0,0.0,1,0.0,90,4,16146.03,1.5086,0,0,reliable
0.5325,0.0,35.5,1,0.3333,62,3,18729.41,0.5766,0,0,moderate
0.4384,0.6667,20.0,2,0.0,167,5,16600.88,2.0739,1,0,reliable
0.4603,0.5,20.0,1,0.3333,60,3,21409.55,1.5006,0,0,moderate
0.8967,0.125,35.86,1,0.1111,305,9,22076.83,1.1898,0,0,reliable
0.6892,0.25,25.67,1,0.2,212,5,22407.51,0.299,0,0,reliable
0.8099,0.0,27.0,1,0.25,123,4,25391.88,0.4567,0,0,moderate
0.9039,0.5,21.0,0,0.25,235,4,18619.54,1.0631,0,0,moderate
0.7832,0.1111,25.5,1,0.1,256,10,22022.68,1.0446,0,0,reliable
0.6165,0.5,7.0,0,0.5,229,2,36856.33,1.0,0,1,moderate
0.4159,0.0,17.0,2,0.25,51,4,34750.31,1.076,0,0,moderate
0.8017,0.5714,17.0,2,0.1111,315,9,27050.53,0.6694,0,0,reliable
0.8907,0.375,20.6,1,0.1111,135,9,19890.3,0.6963,0,0,reliable
0.832,0.0,43.0,1,0.3333,207,3,28052.55,0.2527,0,0,reliable
1.0,0.5,12.2,0,0.0,251,10,23018.23,1.2562,0,0,reliable
0.4988,0.0,68.67,4,0.1429,239,7,23853.78,0.4856,0,1,high_risk
0.9629,0.4444,26.8,0,0.1111,178,9,18375.48,1.2208,0,0,reliable
0.2138,1.0,0.0,2,0.0,143,4,17204.8,1.7036,0,0,reliable
0.5044,0.0,80.0,2,0.25,155,4,27627.35,0.3614,0,0,moderate
0.0,0.5,0.0,8,0.0,17,8,17467.21,1.1041,0,0,moderate
0.7357,1.0,0.0,2,0.0,110,8,18807.67,1.0571,0,0,reliable
0.5982,0.3333,40.75,2,0.125,240,8,16900.64,1.3313,0,0,reliable
0.4872,0.5,14.0,2,0.0,68,4,20337.4,0.7972,0,0,moderate
0.4291,0.0,44.0,2,0.2,160,5,18845.96,0.6725,0,0,reliable
1.0,0.75,10.0,0,0.0,250,4,26150.81,0.5918,0,0,reliable
0.2978,0.0,57.5,3,0.2,87,5,31059.96,1.0772,0,0,moderate
0.0517,0.0,17.0,4,0.2,213,5,24119.56,1.5958,0,1,high_risk
0.0,0.5,0.0,6,0.0,109,6,18689.04,1.4967,0,1,high_risk
0.0,0.5,0.0,2,0.0,111,2,33829.72,1.0,0,0,high_risk
0.9279,0.5556,14.75,0,0.1111,111,9,11628.73,0.5514,0,0,reliable
1.0,0.6667,9.5,0,0.0,116,6,17594.32,0.7537,0,0,reliable
0.3668,0.0,107.5,2,0.25,235,4,28825.29,1.235,0,1,moderate
1.0,0.8,7.0,0,0.0,236,10,33412.19,1.0084,0,1,reliable
0.7661,0.1429,26.33,2,0.1111,153,9,28271.7,0.833,0,0,reliable
1.0,0.7778,10.5,0,0.0,88,9,23205.09,0.7594,0,1,reliable
0.8288,1.0,0.0,1,0.0,120,4,14203.32,0.685,0,0,reliable
0.5441,0.3333,12.5,3,0.1667,59,6,23340.54,0.2661,0,0,moderate
0.7173,0.4,44.33,2,0.1429,183,7,26755.4,0.7148,0,0,reliable
0.6967,0.5714,7.67,2,0.1111,110,9,27782.83,1.1189,0,0,reliable
0.8939,0.5,1.0,1,0.0,286,3,19997.96,0.3183,0,0,reliable
0.8384,0.2857,10.4,1,0.0,88,8,25252.94,0.832,0,0,reliable
0.988,0.875,10.0,1,0.0,69,9,25431.62,0.821,0,1,reliable
0.7762,0.0,58.67,1,0.1429,263,7,22798.06,1.0304,0,0,reliable
0.6502,0.0,22.0,1,0.3333,311,3,22168.04,0.9026,0,1,high_risk
0.0,0.5,0.0,3,0.0,87,3,24481.07,0.7887,0,1,high_risk
0.4362,0.0,44.0,3,0.1667,76,6,27115.01,0.9485,0,0,high_risk
0.6729,0.4,19.67,1,0.1667,101,6,16910.61,1.7101,0,1,moderate
0.245,0.5,10.0,1,0.3333,56,3,19555.1,1.9375,0,0,reliable
1.0,0.8889,13.0,0,0.0,153,9,25457.02,0.9762,0,0,reliable
0.7821,0.3333,6.5,2,0.0,95,8,16461.31,0.8717,0,0,reliable
0.0638,0.0,4.0,6,0.1429,65,7,16156.89,0.6983,0,1,high_risk
0.4796,0.0,44.33,3,0.1667,105,6,17263.75,0.7689,0,0,moderate
0.4041,0.3333,33.0,3,0.1667,90,6,23026.94,1.0363,0,0,moderate
0.5567,0.75,18.0,2,0.0,240,6,22472.78,1.33,0,0,reliable
0.469,0.0,20.25,4,0.125,126,8,19202.55,1.3101,0,1,moderate
0.4721,0.0,66.67,3,0.1667,151,6,28894.3,0.6775,0,1,high_risk
0.8698,0.2857,28.8,1,0.125,153,8,20883.84,0.7524,0,0,reliable
0.8183,0.3333,109.0,0,0.3333,236,3,14599.48,1.0422,0,0,reliable
0.9283,0.5556,14.0,1,0.1,178,10,19706.79,0.9365,0,0,reliable
0.7122,0.25,40.0,1,0.2,261,5,15381.36,0.439,0,0,moderate
0.0738,0.0,16.0,5,0.1429,94,7,13638.25,0.5068,0,0,moderate
0.1292,0.0,44.0,6,0.1429,64,7,22746.69,0.983,0,0,moderate
0.7692,0.7778,1.5,0,0.1111,157,9,17502.54,1.4379,0,0,reliable
0.6932,0.125,31.86,2,0.1,235,10,17110.42,1.1913,1,0,reliable
0.3536,0.0,65.5,2,0.25,213,4,33736.82,1.1514,0,0,moderate
0.57,0.25,16.67,3,0.1429,152,7,20328.71,0.9576,1,0,reliable
0.9029,0.7,6.33,0,0.1,158,10,17001.0,1.0426,0,0,reliable
0.9012,1.0,0.0,1,0.0,80,5,20216.95,0.4941,0,0,reliable
0.2766,0.0,28.5,3,0.2,155,5,22936.96,0.5611,0,1,high_risk
0.0,0.5,0.0,2,0.0,130,2,19393.25,1.0,0,0,high_risk
0.1481,0.0,59.0,2,0.3333,179,3,13461.4,0.547,0,0,reliable
0.3705,0.0,53.0,2,0.0,90,3,32868.29,1.0628,0,0,high_risk
0.8384,0.2857,14.6,1,0.125,119,8,17954.05,0.8895,0,0,reliable
0.432,0.0,66.0,2,0.25,138,4,21453.85,0.7101,0,1,high_risk
1.0,0.3333,11.5,0,0.0,206,3,13355.3,1.5537,0,1,moderate
0.8083,0.3333,10.5,0,0.3333,74,3,22140.9,1.0397,0,1,moderate
0.7021,0.75,30.0,0,0.25,238,4,20115.07,1.617,0,0,reliable
0.7374,0.5,16.67,2,0.125,204,8,17863.32,0.9698,0,0,reliable
0.943,0.5556,4.25,0,0.1111,326,9,20115.96,1.0032,0,0,reliable
0.7334,0.5,13.5,1,0.1111,179,9,22149.14,1.249,0,0,reliable
0.0,0.5,0.0,2,0.0,58,2,33483.81,1.0,0,0,moderate
0.9704,0.6,3.5,0,0.2,107,5,27185.0,0.7304,0,0,reliable
1.0,1.0,0.0,0,0.0,104,3,15825.35,1.302,0,1,reliable
0.8795,0.2857,30.6,0,0.1429,219,7,25930.15,0.6771,0,0,reliable
0.6987,0.5,8.33,3,0.0,100,9,21500.81,0.9039,0,0,reliable
0.0,0.5,0.0,6,0.0,29,6,22742.32,0.6488,0,1,high_risk
0.7558,0.25,24.67,3,0.1429,122,7,17454.96,0.5981,0,0,moderate
1.0,0.25,20.0,0,0.0,179,4,31445.19,1.255,0,1,moderate
0.4365,0.0,40.33,4,0.1429,233,7,20597.17,0.9912,0,1,moderate
0.8331,0.5,12.0,1,0.2,69,5,21699.68,0.1978,0,1,reliable
0.5241,0.25,22.33,2,0.1667,129,6,18101.06,0.8951,0,0,reliable
0.363,0.3333,34.5,4,0.1429,99,7,24069.4,0.6023,1,0,moderate
0.9817,0.6667,8.33,0,0.1111,184,9,19898.42,0.5941,0,0,reliable
0.8827,0.1429,18.83,2,0.1111,166,9,19624.68,0.7772,0,0,reliable
0.8182,0.5,15.0,0,0.5,265,2,20917.42,1.0,0,0,moderate
0.7214,0.5,2.0,1,0.0,75,3,19020.99,0.8357,0,1,reliable
0.965,0.5,20.67,1,0.1429,190,7,21486.23,0.8137,0,1,reliable
0.8786,0.5,8.33,1,0.0,133,7,13520.81,0.5013,0,0,reliable
0.7991,0.25,19.0,2,0.1,164,10,18245.62,0.8607,0,1,reliable
0.8684,0.0,7.75,0,0.25,53,4,29012.05,1.0468,0,0,moderate
0.6243,0.2,32.0,3,0.125,224,8,15391.63,0.783,0,0,moderate
0.0355,0.0,19.0,1,0.5,55,2,12838.53,1.0,0,1,high_risk
0.6998,0.4286,7.5,1,0.125,165,8,23501.18,1.653,0,0,reliable
0.6903,0.0,48.0,2,0.125,224,8,22625.12,1.0093,0,1,moderate
0.8856,0.0,16.75,0,0.25,115,4,21098.26,0.4924,0,1,moderate
0.2614,0.0,60.33,3,0.1667,149,6,20242.72,1.3949,0,1,high_risk
0.9792,0.3333,16.67,0,0.1111,157,9,19067.85,0.768,0,0,reliable
0.6549,0.1429,44.5,3,0.1,143,10,17855.57,1.0842,0,0,reliable
0.3426,1.0,0.0,6,0.1111,35,9,25107.56,1.2542,0,1,reliable
0.8705,0.625,4.67,1,0.1111,120,9,28409.71,0.7998,0,0,reliable
0.0403,0.0,34.0,2,0.3333,88,3,17660.54,0.7788,0,1,high_risk
0.8657,0.4,22.0,1,0.0,188,6,19013.38,0.7848,0,1,moderate
1.0,0.75,1.0,0,0.0,124,4,14667.59,1.5133,0,0,reliable
0.9427,0.6,13.0,1,0.0,196,6,23719.3,0.2998,0,0,reliable
1.0,0.6667,2.0,0,0.0,131,3,20900.75,0.722,0,0,reliable
0.2487,0.5,7.0,5,0.1429,32,7,21160.95,0.5461,0,0,reliable
0.6862,1.0,0.0,2,0.0,262,7,21359.93,1.0982,0,0,reliable
0.412,0.6667,25.0,2,0.0,87,5,20938.83,1.2548,0,0,reliable
0.8029,0.3333,18.75,1,0.0,216,7,24817.41,1.3443,1,1,moderate
0.7955,0.0,53.33,1,0.25,216,4,15473.49,0.2363,0,0,moderate
0.7921,0.5,18.0,0,0.5,96,2,25506.76,1.0,0,1,moderate
0.7376,0.1429,16.83,1,0.125,169,8,21027.38,1.2136,0,0,reliable
1.0,0.8,7.0,0,0.0,143,5,19830.75,0.8911,0,0,reliable
0.2749,0.0,93.5,4,0.1667,260,6,30347.6,0.6895,0,1,high_risk
1.0,0.7143,7.5,0,0.0,219,7,24018.04,0.6604,0,0,reliable
0.8466,0.125,45.57,1,0.1111,235,9,23490.16,1.1586,0,0,reliable
1.0,0.6,8.0,0,0.0,162,5,17760.4,0.314,0,0,reliable
0.7309,0.5,25.0,0,0.25,93,4,32972.4,1.1364,0,0,reliable
0.4144,1.0,0.0,6,0.1111,33,9,28711.92,0.879,0,1,reliable
0.3939,0.5,3.0,3,0.0,37,5,27084.75,0.8611,0,1,reliable
0.5528,0.5714,12.0,2,0.1111,122,9,21000.88,1.6189,0,0,reliable
0.126,1.0,0.0,3,0.25,129,4,31417.59,1.0313,0,0,moderate
0.3496,0.5,11.0,5,0.1429,30,7,16010.55,0.8777,0,1,moderate
0.5632,0.0,39.33,2,0.2,147,5,28155.4,0.6591,0,1,moderate
0.5608,0.2,48.0,3,0.125,186,8,21384.64,0.9906,0,1,moderate
0.6693,0.5,10.67,4,0.1,61,10,24225.28,0.5098,0,1,reliable
0.856,0.3333,18.75,1,0.0,128,7,24947.46,1.2557,0,0,moderate
0.6419,0.0,61.75,1,0.2,309,5,21899.74,1.5641,0,0,moderate
0.8264,0.25,31.67,1,0.2,178,5,17041.36,0.8391,1,0,reliable
0.8967,0.75,1.0,1,0.0,174,5,20947.08,0.5165,0,0,reliable
0.3777,0.6667,26.0,2,0.2,111,5,22629.93,1.3757,1,0,moderate
0.7297,0.5714,21.67,1,0.125,278,8,19174.34,1.4388,0,0,reliable
0.479,0.0,54.33,3,0.1667,199,6,25407.41,0.956,0,0,high_risk
1.0,1.0,0.0,0,0.0,174,3,18448.42,1.5776,0,0,reliable
0.5351,0.0,194.0,2,0.2,311,5,22291.35,1.4202,0,1,moderate
0.4935,0.0,38.0,2,0.25,116,4,21074.76,0.3564,0,1,high_risk
1.0,0.75,5.0,0,0.0,207,4,9671.57,0.3212,0,1,reliable
0.6966,0.5,9.0,1,0.0,213,3,10986.35,0.9102,0,0,reliable
0.7457,0.5,49.5,1,0.2,199,5,15871.52,0.973,1,1,reliable
0.9018,0.5714,12.67,1,0.0,88,8,23704.03,1.229,0,0,reliable
0.3989,0.0,63.5,3,0.2,151,5,24116.07,1.2466,0,1,moderate
0.4425,1.0,0.0,2,0.0,63,4,13681.87,1.6835,0,0,reliable
1.0,0.5,5.0,0,0.0,246,2,20902.53,1.0,0,0,moderate
0.8558,1.0,0.0,1,0.0,85,6,16035.38,1.2122,0,1,reliable
1.0,0.6667,1.0,0,0.0,192,3,27816.16,0.7309,0,0,reliable
0.4346,0.5,2.0,2,0.25,114,4,22265.23,0.872,0,0,reliable
1.0,0.5714,12.0,0,0.0,286,7,15900.36,0.7215,0,0,reliable
0.9493,0.1,25.44,0,0.1,238,10,21322.69,0.9458,0,0,reliable
0.5269,0.5,16.0,1,0.0,142,3,27468.07,1.4192,0,0,reliable
0.5161,0.0,75.0,3,0.1667,275,6,26929.95,0.9752,0,0,reliable
0.685,1.0,0.0,2,0.0,64,5,12491.04,1.1232,0,0,reliable
0.4092,1.0,0.0,2,0.0,185,3,24292.51,1.4012,0,0,reliable
0.7396,0.6,10.0,1,0.1667,272,6,25223.14,1.371,0,0,reliable
0.8507,0.75,16.5,1,0.1111,200,9,27673.04,1.2763,1,0,reliable
0.7114,0.6667,11.0,1,0.0,78,4,23205.99,1.1544,0,1,reliable
0.5417,0.8333,3.0,4,0.1,33,10,21726.09,1.0512,0,0,reliable
0.5409,0.0,13.0,1,0.0,246,2,28156.82,1.0,0,0,moderate
0.1886,0.0,43.0,5,0.1429,86,7,15976.34,0.7838,0,0,moderate
1.0,0.75,9.0,0,0.0,189,4,30173.16,1.1082,0,0,reliable
0.3428,0.0,46.0,3,0.1667,230,6,15931.66,1.2079,0,0,high_risk
0.5894,1.0,0.0,1,0.0,22,2,31099.58,1.0,0,1,high_risk
0.5817,1.0,0.0,0,0.5,75,2,28862.53,1.0,0,0,moderate
1.0,0.3333,10.5,0,0.0,129,3,31026.39,0.9723,0,0,reliable
1.0,1.0,0.0,0,0.0,129,4,24397.88,1.488,0,1,reliable
1.0,1.0,0.0,0,0.0,93,4,26012.15,1.2165,0,0,reliable
0.7135,0.5,11.0,1,0.1111,133,9,19992.19,1.021,0,0,reliable
0.7605,1.0,0.0,0,0.3333,50,3,19446.73,0.9757,0,0,reliable
0.5507,0.5,32.0,1,0.3333,124,3,19027.54,0.9389,0,1,high_risk
1.0,1.0,0.0,0,0.0,34,3,28531.72,1.215,0,1,reliable
0.0,0.5,0.0,7,0.0,20,7,15859.64,0.4145,0,0,reliable
